Smoothed Data,Actual Data
15.32,241.16666666666666
10.339999999999996,241.16666666666666
10.419999999999996,241.16666666666666
15.389999999999999,241.16666666666666
15.379999999999997,241.16666666666666
20.43,241.16666666666666
25.46,241.16666666666666
20.39,241.16666666666666
15.279999999999996,241.16666666666666
15.229999999999993,241.16666666666666
20.469999999999995,241.16666666666666
20.529999999999994,241.16666666666666
20.369999999999997,241.16666666666666
20.43,241.16666666666666
20.499999999999996,241.16666666666666
25.639999999999997,241.16666666666666
25.799999999999997,241.16666666666666
25.98999999999999,241.16666666666666
26.049999999999994,241.16666666666666
31.099999999999998,241.16666666666666
25.879999999999995,241.16666666666666
26.069999999999997,241.16666666666666
26.109999999999992,241.16666666666666
26.059999999999995,241.16666666666666
26.009999999999998,241.16666666666666
25.9,241.16666666666666
31.03,241.16666666666666
25.880000000000003,241.16666666666666
20.740000000000002,241.16666666666666
15.720000000000006,241.16666666666666
15.590000000000005,241.16666666666666
15.700000000000003,241.16666666666666
15.720000000000002,241.16666666666666
15.780000000000001,241.16666666666666
15.720000000000002,241.16666666666666
20.630000000000003,241.16666666666666
25.85,241.16666666666666
31.029999999999998,241.16666666666666
30.61,241.16666666666666
30.77000000000001,241.16666666666666
35.71,241.16666666666666
40.989999999999995,241.16666666666666
46.300000000000004,241.16666666666666
46.209999999999994,241.16666666666666
41.02,241.16666666666666
40.83,241.16666666666666
40.9,241.16666666666666
40.75000000000001,241.16666666666666
35.72,241.16666666666666
35.769999999999996,241.16666666666666
40.71,241.16666666666666
40.7,241.16666666666666
45.63,241.16666666666666
45.5,241.16666666666666
45.739999999999995,241.16666666666666
50.61000000000001,241.16666666666666
55.61000000000001,241.16666666666666
60.75,241.16666666666666
60.62,241.16666666666666
60.4,241.16666666666666
55.190000000000005,241.16666666666666
60.290000000000006,241.16666666666666
60.6,241.16666666666666
60.56,241.16666666666666
60.239999999999995,241.16666666666666
65.62,241.16666666666666
65.67,241.16666666666666
60.6,241.16666666666666
60.47,241.16666666666666
60.529999999999994,241.16666666666666
60.64,241.16666666666666
55.839999999999996,241.16666666666666
50.79,241.16666666666666
50.690000000000005,241.16666666666666
50.650000000000006,241.16666666666666
45.38,241.16666666666666
45.31,241.16666666666666
50.25000000000001,241.16666666666666
45.38,241.16666666666666
45.529999999999994,241.16666666666666
45.669999999999995,241.16666666666666
45.61,241.16666666666666
45.56,241.16666666666666
45.86000000000001,241.16666666666666
40.78000000000001,241.16666666666666
40.690000000000005,241.16666666666666
45.82000000000001,241.16666666666666
45.849999999999994,241.16666666666666
45.75,241.16666666666666
40.709999999999994,241.16666666666666
40.72,241.16666666666666
40.88,241.16666666666666
40.7,241.16666666666666
40.61000000000001,241.16666666666666
40.510000000000005,241.16666666666666
40.43000000000001,241.16666666666666
40.43000000000001,241.16666666666666
35.3,241.16666666666666
35.14,241.16666666666666
35.09,241.16666666666666
30.06000000000001,241.16666666666666
35.040000000000006,241.16666666666666
29.880000000000006,241.16666666666666
30.020000000000007,241.16666666666666
30.180000000000007,241.16666666666666
30.170000000000005,241.16666666666666
24.830000000000005,241.16666666666666
29.939999999999998,241.16666666666666
35.03,241.16666666666666
39.92000000000001,241.16666666666666
39.830000000000005,241.16666666666666
39.9,241.16666666666666
39.82,241.16666666666666
34.71,241.16666666666666
39.71,241.16666666666666
39.57,241.16666666666666
39.48,241.16666666666666
39.4,241.16666666666666
44.120000000000005,241.16666666666666
39.05,241.16666666666666
44.029999999999994,241.16666666666666
48.71,241.16666666666666
43.410000000000004,241.16666666666666
38.440000000000005,241.16666666666666
38.379999999999995,241.16666666666666
33.51,241.16666666666666
33.6,241.16666666666666
38.64,241.16666666666666
38.64000000000001,241.16666666666666
38.75000000000001,241.16666666666666
38.830000000000005,241.16666666666666
38.86,241.16666666666666
38.75999999999999,241.16666666666666
43.839999999999996,241.16666666666666
48.77,241.16666666666666
48.669999999999995,241.16666666666666
48.56999999999999,241.16666666666666
48.69,241.16666666666666
49.010000000000005,241.16666666666666
48.980000000000004,241.16666666666666
43.99000000000001,241.16666666666666
43.96000000000001,241.16666666666666
43.940000000000005,241.16666666666666
38.82000000000001,241.16666666666666
43.980000000000004,241.16666666666666
49.099999999999994,241.16666666666666
54.27,241.16666666666666
54.45,241.16666666666666
59.410000000000004,241.16666666666666
59.43000000000001,241.16666666666666
59.42,241.16666666666666
59.38999999999999,241.16666666666666
59.629999999999995,241.16666666666666
59.88,241.16666666666666
59.79,241.16666666666666
54.870000000000005,241.16666666666666
49.97,241.16666666666666
44.74,241.16666666666666
49.9,241.16666666666666
50.10999999999999,241.16666666666666
55.07999999999999,241.16666666666666
50.03,241.16666666666666
49.82000000000001,241.16666666666666
44.58,241.16666666666666
49.51,241.16666666666666
49.4,241.16666666666666
49.35999999999999,241.16666666666666
54.43,241.16666666666666
59.47,241.16666666666666
54.529999999999994,241.16666666666666
49.4,241.16666666666666
54.53,241.16666666666666
59.72,241.16666666666666
54.68,241.16666666666666
54.95,241.16666666666666
60.02000000000001,241.16666666666666
60.16000000000002,241.16666666666666
60.06000000000001,241.16666666666666
64.81,241.16666666666666
69.76,241.16666666666666
69.75999999999999,241.16666666666666
69.91999999999999,241.16666666666666
69.88999999999999,241.16666666666666
64.71999999999998,241.16666666666666
69.68,241.16666666666666
64.74000000000001,241.16666666666666
59.57,241.16666666666666
59.33,241.16666666666666
59.43,241.16666666666666
59.42,241.16666666666666
59.42,241.16666666666666
54.25000000000001,241.16666666666666
54.45,241.16666666666666
49.42000000000001,241.16666666666666
54.59,241.16666666666666
54.760000000000005,241.16666666666666
54.550000000000004,241.16666666666666
59.66000000000001,241.16666666666666
59.65,241.16666666666666
54.73,241.16666666666666
54.66000000000001,241.16666666666666
54.660000000000004,241.16666666666666
59.74,241.16666666666666
59.63,241.16666666666666
54.540000000000006,241.16666666666666
49.59000000000001,241.16666666666666
49.82,241.16666666666666
49.78000000000001,241.16666666666666
49.87,241.16666666666666
44.81,241.16666666666666
39.75,241.16666666666666
34.7,241.16666666666666
34.75000000000001,241.16666666666666
39.91,241.16666666666666
39.989999999999995,241.16666666666666
34.89,241.16666666666666
29.79000000000001,241.16666666666666
29.650000000000002,241.16666666666666
29.97,241.16666666666666
29.85,241.16666666666666
30.09000000000001,241.16666666666666
30.320000000000007,241.16666666666666
30.630000000000003,241.16666666666666
35.669999999999995,241.16666666666666
35.77,241.16666666666666
40.34,241.16666666666666
40.31,241.16666666666666
35.49,241.16666666666666
35.49,241.16666666666666
40.42,241.16666666666666
40.260000000000005,241.16666666666666
35.22,241.16666666666666
35.32,241.16666666666666
30.23,241.16666666666666
30.35,241.16666666666666
30.46,241.16666666666666
25.26,241.16666666666666
25.260000000000005,241.16666666666666
30.37,241.16666666666666
35.42,241.16666666666666
35.120000000000005,241.16666666666666
30.040000000000003,241.16666666666666
24.98,241.16666666666666
25.190000000000012,241.16666666666666
25.050000000000004,241.16666666666666
24.650000000000006,241.16666666666666
19.54000000000001,241.16666666666666
19.550000000000008,241.16666666666666
19.460000000000004,241.16666666666666
14.260000000000002,241.16666666666666
9.009999999999998,241.16666666666666
3.6799999999999984,241.16666666666666
3.4200000000000004,241.16666666666666
8.190000000000001,241.16666666666666
13.409999999999998,241.16666666666666
18.189999999999998,241.16666666666666
18.19,241.16666666666666
18.28,241.16666666666666
13.250000000000002,241.16666666666666
13.04,241.16666666666666
13.27,241.16666666666666
13.480000000000002,241.16666666666666
18.78,241.16666666666666
23.939999999999998,241.16666666666666
24.310000000000006,241.16666666666666
24.390000000000004,241.16666666666666
24.16,241.16666666666666
24.17,241.16666666666666
24.180000000000007,241.16666666666666
24.000000000000007,241.16666666666666
23.91,241.16666666666666
18.810000000000002,241.16666666666666
18.360000000000003,241.16666666666666
23.62,241.16666666666666
28.62,241.16666666666666
23.71,241.16666666666666
18.720000000000006,241.16666666666666
18.830000000000005,241.16666666666666
13.77,241.16666666666666
13.750000000000002,241.16666666666666
13.640000000000002,241.16666666666666
13.540000000000001,241.16666666666666
13.490000000000004,241.16666666666666
13.610000000000001,241.16666666666666
8.670000000000003,241.16666666666666
13.84,241.16666666666666
18.87,241.16666666666666
14.030000000000005,241.16666666666666
8.82,241.16666666666666
13.879999999999999,241.16666666666666
13.790000000000003,241.16666666666666
18.990000000000006,241.16666666666666
18.790000000000003,241.16666666666666
23.73,241.16666666666666
18.8,241.16666666666666
18.770000000000003,241.16666666666666
19.030000000000005,241.16666666666666
19.020000000000003,241.16666666666666
19.130000000000003,241.16666666666666
24.200000000000003,241.16666666666666
24.319999999999997,241.16666666666666
19.109999999999996,241.16666666666666
19.139999999999997,241.16666666666666
19.099999999999998,241.16666666666666
24.14,241.16666666666666
29.16,241.16666666666666
33.93,241.16666666666666
28.799999999999997,241.16666666666666
28.829999999999995,241.16666666666666
34.019999999999996,241.16666666666666
38.96,241.16666666666666
38.8,241.16666666666666
38.75,241.16666666666666
33.62,241.16666666666666
28.57,241.16666666666666
33.800000000000004,241.16666666666666
38.78000000000001,241.16666666666666
43.88000000000001,241.16666666666666
38.790000000000006,241.16666666666666
38.660000000000004,241.16666666666666
38.67999999999999,241.16666666666666
38.4,241.16666666666666
38.27,241.16666666666666
37.83000000000001,241.16666666666666
37.85000000000001,241.16666666666666
38.190000000000005,241.16666666666666
33.25,241.16666666666666
38.17000000000001,241.16666666666666
43.230000000000004,241.16666666666666
38.11000000000001,241.16666666666666
33.10000000000001,241.16666666666666
33.120000000000005,241.16666666666666
28.1,241.16666666666666
28.139999999999997,241.16666666666666
28.160000000000004,241.16666666666666
28.040000000000003,241.16666666666666
33.09,241.16666666666666
33.03999999999999,241.16666666666666
28.110000000000003,241.16666666666666
28.020000000000007,241.16666666666666
33.410000000000004,241.16666666666666
33.55,241.16666666666666
33.410000000000004,241.16666666666666
38.260000000000005,241.16666666666666
38.29,241.16666666666666
33.65,241.16666666666666
38.68000000000001,241.16666666666666
38.64000000000001,241.16666666666666
38.690000000000005,241.16666666666666
43.91000000000001,241.16666666666666
44.02000000000001,241.16666666666666
49.36000000000001,241.16666666666666
49.36000000000001,241.16666666666666
44.510000000000005,241.16666666666666
44.400000000000006,241.16666666666666
44.60000000000001,241.16666666666666
44.47,241.16666666666666
44.410000000000004,241.16666666666666
49.19,241.16666666666666
49.4,241.16666666666666
49.38,241.16666666666666
49.260000000000005,241.16666666666666
44.2,241.16666666666666
39.330000000000005,241.16666666666666
39.31999999999999,241.16666666666666
34.22,241.16666666666666
29.330000000000005,241.16666666666666
29.300000000000004,241.16666666666666
29.27,241.16666666666666
29.320000000000004,241.16666666666666
29.550000000000004,241.16666666666666
29.520000000000007,241.16666666666666
24.929999999999996,241.16666666666666
24.799999999999997,241.16666666666666
24.81,241.16666666666666
29.62,241.16666666666666
34.510000000000005,241.16666666666666
29.46,241.16666666666666
34.74,241.16666666666666
34.760000000000005,241.16666666666666
34.580000000000005,241.16666666666666
34.690000000000005,241.16666666666666
39.86,241.16666666666666
39.800000000000004,241.16666666666666
44.870000000000005,241.16666666666666
44.62,241.16666666666666
44.63,241.16666666666666
44.63,241.16666666666666
49.900000000000006,241.16666666666666
49.92,241.16666666666666
44.76,241.16666666666666
44.730000000000004,241.16666666666666
44.95,241.16666666666666
45.110000000000014,241.16666666666666
49.94,241.16666666666666
54.989999999999995,241.16666666666666
50.019999999999996,241.16666666666666
45.019999999999996,241.16666666666666
45.06999999999999,241.16666666666666
44.959999999999994,241.16666666666666
49.94,241.16666666666666
49.879999999999995,241.16666666666666
49.99,241.16666666666666
50.04,241.16666666666666
45.03999999999999,241.16666666666666
45.059999999999995,241.16666666666666
45.4,241.16666666666666
50.32,241.16666666666666
45.02,241.16666666666666
44.88,241.16666666666666
45.06,241.16666666666666
50.03,241.16666666666666
45.18,241.16666666666666
50.230000000000004,241.16666666666666
55.25,241.16666666666666
55.26,241.16666666666666
55.419999999999995,241.16666666666666
55.39,241.16666666666666
55.379999999999995,241.16666666666666
55.56999999999999,241.16666666666666
55.47999999999998,241.16666666666666
50.69,241.16666666666666
50.74999999999999,241.16666666666666
51.04,241.16666666666666
50.900000000000006,241.16666666666666
50.660000000000004,241.16666666666666
55.64000000000001,241.16666666666666
55.540000000000006,241.16666666666666
50.43000000000001,241.16666666666666
55.53,241.16666666666666
60.71000000000001,241.16666666666666
60.69000000000001,241.16666666666666
60.72999999999999,241.16666666666666
60.69,241.16666666666666
55.53000000000001,241.16666666666666
55.7,241.16666666666666
55.779999999999994,241.16666666666666
50.669999999999995,241.16666666666666
55.510000000000005,241.16666666666666
50.56999999999999,241.16666666666666
45.33999999999999,241.16666666666666
45.32,241.16666666666666
45.57999999999999,241.16666666666666
45.790000000000006,241.16666666666666
45.95,241.16666666666666
50.76000000000001,241.16666666666666
50.580000000000005,241.16666666666666
50.440000000000005,241.16666666666666
45.22000000000001,241.16666666666666
40.09,241.16666666666666
40.230000000000004,241.16666666666666
40.080000000000005,241.16666666666666
40.1,241.16666666666666
45.27000000000001,241.16666666666666
40.27000000000001,241.16666666666666
40.21,241.16666666666666
45.32000000000001,241.16666666666666
45.370000000000005,241.16666666666666
45.589999999999996,241.16666666666666
45.31,241.16666666666666
45.35,241.16666666666666
45.29,241.16666666666666
45.13,241.16666666666666
50.07000000000001,241.16666666666666
50.12000000000001,241.16666666666666
50.06000000000001,241.16666666666666
55.13,241.16666666666666
55.07,241.16666666666666
55.120000000000005,241.16666666666666
60.19,241.16666666666666
65.10999999999999,241.16666666666666
70.18,241.16666666666666
75.12000000000002,241.16666666666666
70.22000000000001,241.16666666666666
70.15,241.16666666666666
70.29,241.16666666666666
70.41,241.16666666666666
70.47,241.16666666666666
70.48,241.16666666666666
70.48,241.16666666666666
65.61,241.16666666666666
65.54,241.16666666666666
65.57,241.16666666666666
70.63,241.16666666666666
70.64,241.16666666666666
65.88000000000001,241.16666666666666
60.88999999999999,241.16666666666666
65.93,241.16666666666666
65.87,241.16666666666666
65.75,241.16666666666666
70.94000000000001,241.16666666666666
70.86000000000001,241.16666666666666
70.93,241.16666666666666
65.8,241.16666666666666
65.89,241.16666666666666
60.830000000000005,241.16666666666666
65.77999999999999,241.16666666666666
65.64999999999999,241.16666666666666
65.53999999999999,241.16666666666666
65.57000000000001,241.16666666666666
60.55000000000001,241.16666666666666
65.72000000000001,241.16666666666666
65.75,241.16666666666666
65.63000000000001,241.16666666666666
70.48,241.16666666666666
70.48,241.16666666666666
70.44,241.16666666666666
70.67000000000002,241.16666666666666
75.78,241.16666666666666
76.00000000000001,241.16666666666666
70.65,241.16666666666666
65.81,241.16666666666666
70.88000000000001,241.16666666666666
70.95,241.16666666666666
70.74999999999999,241.16666666666666
70.66,241.16666666666666
65.56,241.16666666666666
65.67999999999999,241.16666666666666
70.75999999999999,241.16666666666666
75.79999999999998,241.16666666666666
75.74999999999999,241.16666666666666
80.8,241.16666666666666
85.85999999999999,241.16666666666666
86.00999999999998,241.16666666666666
86.11999999999998,241.16666666666666
86.41999999999999,241.16666666666666
81.43999999999998,241.16666666666666
81.51,241.16666666666666
86.71000000000001,241.16666666666666
81.59,241.16666666666666
81.56,241.16666666666666
86.57000000000001,241.16666666666666
91.46000000000001,241.16666666666666
91.46000000000001,241.16666666666666
96.53000000000002,241.16666666666666
96.47000000000001,241.16666666666666
96.59,241.16666666666666
96.71000000000001,241.16666666666666
96.78,241.16666666666666
101.8,241.16666666666666
102.05,241.16666666666666
102.13999999999999,241.16666666666666
106.93,241.16666666666666
101.8,241.16666666666666
96.76,241.16666666666666
96.97,241.16666666666666
92.06999999999998,241.16666666666666
87.27999999999999,241.16666666666666
87.6,241.16666666666666
92.59,241.16666666666666
97.56,241.16666666666666
97.68,241.16666666666666
97.89999999999999,241.16666666666666
92.85,241.16666666666666
97.83999999999999,241.16666666666666
97.79999999999998,241.16666666666666
97.82,241.16666666666666
97.64,241.16666666666666
92.47000000000003,241.16666666666666
92.55000000000003,241.16666666666666
92.40000000000002,241.16666666666666
92.34000000000002,241.16666666666666
97.49000000000001,241.16666666666666
97.47000000000001,241.16666666666666
97.50000000000001,241.16666666666666
102.61000000000001,241.16666666666666
102.54,241.16666666666666
102.5,241.16666666666666
102.52999999999999,241.16666666666666
97.30999999999999,241.16666666666666
97.31,241.16666666666666
97.4,241.16666666666666
97.47000000000001,241.16666666666666
102.42,241.16666666666666
97.32999999999998,241.16666666666666
97.49999999999999,241.16666666666666
92.19,241.16666666666666
97.22999999999999,241.16666666666666
97.16999999999999,241.16666666666666
97.28999999999999,241.16666666666666
97.39,241.16666666666666
97.42,241.16666666666666
92.41000000000001,241.16666666666666
92.24000000000001,241.16666666666666
92.26,241.16666666666666
97.27000000000001,241.16666666666666
97.27000000000001,241.16666666666666
97.27000000000002,241.16666666666666
97.10000000000002,241.16666666666666
97.19000000000003,241.16666666666666
92.03000000000002,241.16666666666666
92.07,241.16666666666666
91.98,241.16666666666666
92.08,241.16666666666666
92.1,241.16666666666666
96.99,241.16666666666666
97.05,241.16666666666666
102.23,241.16666666666666
102.15,241.16666666666666
97.16000000000001,241.16666666666666
102.04,241.16666666666666
101.97000000000001,241.16666666666666
101.89000000000001,241.16666666666666
102.08000000000003,241.16666666666666
97.25000000000001,241.16666666666666
92.20000000000002,241.16666666666666
92.12,241.16666666666666
91.98000000000002,241.16666666666666
87.10000000000001,241.16666666666666
87.03,241.16666666666666
92.36,241.16666666666666
97.39,241.16666666666666
92.14,241.16666666666666
86.69999999999999,241.16666666666666
86.88999999999999,241.16666666666666
86.89999999999999,241.16666666666666
91.96999999999998,241.16666666666666
91.96999999999998,241.16666666666666
86.88999999999999,241.16666666666666
86.96,241.16666666666666
87.06,241.16666666666666
87.15,241.16666666666666
87.15,241.16666666666666
87.17000000000002,241.16666666666666
87.16999999999999,241.16666666666666
87.11999999999999,241.16666666666666
87.01999999999998,241.16666666666666
86.94999999999997,241.16666666666666
86.96,241.16666666666666
92.14,241.16666666666666
87.04,241.16666666666666
82.04,241.16666666666666
82.09000000000002,241.16666666666666
82.28000000000002,241.16666666666666
77.21000000000001,241.16666666666666
77.2,241.16666666666666
76.95000000000002,241.16666666666666
81.86,241.16666666666666
81.85,241.16666666666666
81.86,241.16666666666666
86.78,241.16666666666666
91.71000000000001,241.16666666666666
91.81,241.16666666666666
96.95,241.16666666666666
101.80000000000001,241.16666666666666
101.8,241.16666666666666
106.91,241.16666666666666
106.80000000000001,241.16666666666666
106.77000000000001,241.16666666666666
101.79,241.16666666666666
96.71,241.16666666666666
91.62,241.16666666666666
86.44,241.16666666666666
86.22999999999999,241.16666666666666
81.17,241.16666666666666
81.19000000000001,241.16666666666666
81.04,241.16666666666666
86.16,241.16666666666666
91.16999999999999,241.16666666666666
91.33,241.16666666666666
91.49,241.16666666666666
91.72,241.16666666666666
86.83,241.16666666666666
86.92,241.16666666666666
81.88,241.16666666666666
81.83999999999999,241.16666666666666
76.85,241.16666666666666
76.86,241.16666666666666
76.74999999999999,241.16666666666666
81.75,241.16666666666666
81.82,241.16666666666666
76.75,241.16666666666666
76.76,241.16666666666666
76.57000000000001,241.16666666666666
81.74000000000001,241.16666666666666
81.64,241.16666666666666
81.89,241.16666666666666
81.91000000000001,241.16666666666666
76.93,241.16666666666666
71.61000000000001,241.16666666666666
76.54,241.16666666666666
76.37,241.16666666666666
81.34,241.16666666666666
81.50000000000001,241.16666666666666
76.19000000000001,241.16666666666666
75.81,241.16666666666666
80.89000000000001,241.16666666666666
80.92,241.16666666666666
80.95,241.16666666666666
80.99,241.16666666666666
86.21999999999998,241.16666666666666
86.24000000000001,241.16666666666666
86.16000000000001,241.16666666666666
86.13000000000001,241.16666666666666
81.17000000000002,241.16666666666666
76.33000000000001,241.16666666666666
76.25000000000003,241.16666666666666
76.14000000000003,241.16666666666666
75.96000000000001,241.16666666666666
80.92,241.16666666666666
80.98,241.16666666666666
81.11,241.16666666666666
80.93,241.16666666666666
75.82000000000001,241.16666666666666
80.78,241.16666666666666
85.75,241.16666666666666
80.70999999999998,241.16666666666666
80.69999999999999,241.16666666666666
85.75,241.16666666666666
80.72,241.16666666666666
80.74000000000001,241.16666666666666
80.7,241.16666666666666
80.92999999999999,241.16666666666666
86.30000000000001,241.16666666666666
86.28000000000002,241.16666666666666
86.20000000000002,241.16666666666666
86.14,241.16666666666666
81.13,241.16666666666666
81.2,241.16666666666666
81.21,241.16666666666666
81.22000000000001,241.16666666666666
75.87,241.16666666666666
70.77000000000001,241.16666666666666
70.49000000000001,241.16666666666666
70.41,241.16666666666666
70.39,241.16666666666666
70.43,241.16666666666666
70.52,241.16666666666666
65.53999999999999,241.16666666666666
65.46000000000001,241.16666666666666
65.43,241.16666666666666
65.53000000000002,241.16666666666666
65.6,241.16666666666666
70.27,241.16666666666666
75.53,241.16666666666666
75.46,241.16666666666666
75.71999999999998,241.16666666666666
75.61999999999999,241.16666666666666
75.63,241.16666666666666
75.64,241.16666666666666
75.69,241.16666666666666
75.72,241.16666666666666
75.77000000000001,241.16666666666666
75.59,241.16666666666666
75.78,241.16666666666666
70.74,241.16666666666666
70.76,241.16666666666666
70.77000000000002,241.16666666666666
75.73,241.16666666666666
75.73,241.16666666666666
80.84,241.16666666666666
85.75,241.16666666666666
90.9,241.16666666666666
96.14,241.16666666666666
101.16000000000001,241.16666666666666
101.2,241.16666666666666
96.23,241.16666666666666
96.42,241.16666666666666
96.67,241.16666666666666
96.69,241.16666666666666
96.69999999999999,241.16666666666666
101.58,241.16666666666666
106.36000000000001,241.16666666666666
106.22000000000001,241.16666666666666
111.14,241.16666666666666
106.17999999999999,241.16666666666666
106.25999999999999,241.16666666666666
106.33,241.16666666666666
106.35,241.16666666666666
106.48,241.16666666666666
101.39999999999999,241.16666666666666
106.32,241.16666666666666
106.33,241.16666666666666
106.29,241.16666666666666
106.3,241.16666666666666
106.34000000000002,241.16666666666666
111.43,241.16666666666666
106.15,241.16666666666666
111.17000000000002,241.16666666666666
116.54,241.16666666666666
111.52000000000001,241.16666666666666
111.62,241.16666666666666
106.35999999999999,241.16666666666666
106.13,241.16666666666666
111.39999999999999,241.16666666666666
111.74,241.16666666666666
111.80000000000001,241.16666666666666
111.71000000000001,241.16666666666666
111.68,241.16666666666666
106.47000000000001,241.16666666666666
106.40000000000002,241.16666666666666
106.43,241.16666666666666
106.38000000000001,241.16666666666666
111.44000000000001,241.16666666666666
111.19999999999999,241.16666666666666
116.25999999999999,241.16666666666666
116.19,241.16666666666666
111.24999999999999,241.16666666666666
111.57999999999998,241.16666666666666
106.61,241.16666666666666
101.55999999999999,241.16666666666666
96.30999999999997,241.16666666666666
91.47999999999999,241.16666666666666
96.50999999999999,241.16666666666666
96.53999999999999,241.16666666666666
91.46999999999998,241.16666666666666
96.59999999999998,241.16666666666666
96.64999999999996,241.16666666666666
91.66999999999997,241.16666666666666
96.70999999999998,241.16666666666666
91.58999999999999,241.16666666666666
91.73,241.16666666666666
96.6,241.16666666666666
96.46999999999998,241.16666666666666
91.47999999999999,241.16666666666666
91.64999999999999,241.16666666666666
86.75999999999999,241.16666666666666
86.42,241.16666666666666
91.48999999999998,241.16666666666666
91.46999999999998,241.16666666666666
86.47,241.16666666666666
91.71,241.16666666666666
91.77,241.16666666666666
91.98,241.16666666666666
86.9,241.16666666666666
86.95,241.16666666666666
92.01999999999998,241.16666666666666
92.08999999999999,241.16666666666666
92.06,241.16666666666666
92.06,241.16666666666666
97.22,241.16666666666666
101.91999999999999,241.16666666666666
96.66000000000001,241.16666666666666
91.91000000000001,241.16666666666666
91.84,241.16666666666666
91.75,241.16666666666666
91.75999999999999,241.16666666666666
91.84000000000002,241.16666666666666
86.79,241.16666666666666
86.74999999999999,241.16666666666666
86.74,241.16666666666666
86.76000000000002,241.16666666666666
86.67,241.16666666666666
86.7,241.16666666666666
86.66,241.16666666666666
86.78999999999999,241.16666666666666
81.67,241.16666666666666
86.47000000000001,241.16666666666666
86.59000000000002,241.16666666666666
91.76000000000002,241.16666666666666
91.78000000000003,241.16666666666666
91.74000000000002,241.16666666666666
86.46000000000001,241.16666666666666
81.27000000000001,241.16666666666666
76.27999999999999,241.16666666666666
76.34,241.16666666666666
81.42,241.16666666666666
76.31,241.16666666666666
71.32,241.16666666666666
71.32000000000001,241.16666666666666
71.26,241.16666666666666
71.36,241.16666666666666
71.48,241.16666666666666
71.49000000000001,241.16666666666666
71.47,241.16666666666666
76.49000000000001,241.16666666666666
81.55,241.16666666666666
81.49,241.16666666666666
81.60999999999999,241.16666666666666
76.73999999999998,241.16666666666666
76.56999999999998,241.16666666666666
76.60999999999999,241.16666666666666
76.63,241.16666666666666
71.82999999999998,241.16666666666666
71.8,241.16666666666666
71.86,241.16666666666666
66.72,241.16666666666666
66.98,241.16666666666666
66.69,241.16666666666666
66.53,241.16666666666666
66.63,241.16666666666666
61.599999999999994,241.16666666666666
66.85,241.16666666666666
61.92999999999999,241.16666666666666
61.809999999999995,241.16666666666666
56.69,241.16666666666666
56.66,241.16666666666666
51.35,241.16666666666666
46.35,241.16666666666666
51.54999999999999,241.16666666666666
46.47999999999999,241.16666666666666
46.51,241.16666666666666
46.65,241.16666666666666
41.660000000000004,241.16666666666666
41.88,241.16666666666666
41.84,241.16666666666666
41.92,241.16666666666666
46.839999999999996,241.16666666666666
46.629999999999995,241.16666666666666
51.76,241.16666666666666
56.82999999999999,241.16666666666666
57.09999999999998,241.16666666666666
61.94999999999999,241.16666666666666
56.86000000000001,241.16666666666666
56.83000000000001,241.16666666666666
61.99999999999999,241.16666666666666
61.89,241.16666666666666
62.010000000000005,241.16666666666666
66.83000000000001,241.16666666666666
66.59,241.16666666666666
71.60000000000001,241.16666666666666
71.58000000000001,241.16666666666666
66.60000000000001,241.16666666666666
61.72999999999999,241.16666666666666
66.69,241.16666666666666
66.67,241.16666666666666
71.55999999999999,241.16666666666666
76.97,241.16666666666666
76.91,241.16666666666666
76.64999999999999,241.16666666666666
81.7,241.16666666666666
81.63000000000001,241.16666666666666
86.61000000000001,241.16666666666666
86.66000000000001,241.16666666666666
86.82,241.16666666666666
86.78,241.16666666666666
81.63999999999999,241.16666666666666
81.50999999999998,241.16666666666666
86.52999999999999,241.16666666666666
86.60999999999999,241.16666666666666
86.39999999999999,241.16666666666666
86.54999999999998,241.16666666666666
86.62,241.16666666666666
86.47999999999999,241.16666666666666
86.41999999999999,241.16666666666666
86.59,241.16666666666666
86.42000000000002,241.16666666666666
81.37000000000002,241.16666666666666
86.42000000000002,241.16666666666666
81.45000000000002,241.16666666666666
76.33999999999999,241.16666666666666
76.21999999999998,241.16666666666666
76.17999999999999,241.16666666666666
76.42,241.16666666666666
76.42,241.16666666666666
81.13,241.16666666666666
81.08,241.16666666666666
81.25999999999999,241.16666666666666
81.22999999999999,241.16666666666666
75.98000000000002,241.16666666666666
70.98,241.16666666666666
66.2,241.16666666666666
71.50000000000001,241.16666666666666
71.66000000000001,241.16666666666666
76.74000000000002,241.16666666666666
71.55000000000001,241.16666666666666
71.46000000000001,241.16666666666666
76.58000000000001,241.16666666666666
81.53000000000002,241.16666666666666
81.44,241.16666666666666
76.44,241.16666666666666
76.5,241.16666666666666
71.3,241.16666666666666
66.12000000000002,241.16666666666666
60.98,241.16666666666666
61.05,241.16666666666666
60.89,241.16666666666666
60.870000000000005,241.16666666666666
60.800000000000004,241.16666666666666
60.58000000000001,241.16666666666666
65.62,241.16666666666666
65.67999999999999,241.16666666666666
60.290000000000006,241.16666666666666
65.31,241.16666666666666
65.11000000000001,241.16666666666666
65.05000000000001,241.16666666666666
65.04,241.16666666666666
70.05000000000001,241.16666666666666
70.36000000000001,241.16666666666666
70.5,241.16666666666666
70.39,241.16666666666666
70.31,241.16666666666666
70.11999999999999,241.16666666666666
70.10999999999999,241.16666666666666
70.14,241.16666666666666
70.14999999999999,241.16666666666666
70.11,241.16666666666666
